"YEAR","MONTH","DAY","HOUR","MIN","TEMP"
2014,11,28,1,40,4.055
2014,11,28,3,40,4.055
2014,11,28,5,40,4.055
2014,11,28,7,40,3.553
2014,11,28,9,40,4.055
2014,11,28,11,40,5.059
2014,11,28,13,40,4.557
2014,11,28,15,40,2.047
2014,11,28,17,40,0.54
2014,11,28,19,40,-0.465
2014,11,28,21,40,-2.475
2014,11,28,23,40,-2.977
2014,11,29,1,40,-3.48
2014,11,29,3,40,-3.983
2014,11,29,5,40,-3.983
2014,11,29,7,40,-5.491
2014,11,29,9,40,-5.491
2014,11,29,11,40,-4.988
2014,11,29,13,40,-5.994
2014,11,29,15,40,-7
2014,11,29,17,40,-8.006
2014,11,29,19,40,-7.503
2014,11,29,21,40,-8.006
2014,11,29,23,40,-9.012
2014,11,30,1,40,-8.509
2014,11,30,3,40,-8.509
2014,11,30,5,40,-8.509
2014,11,30,7,40,-8.006
2014,11,30,9,40,-7.503
2014,11,30,11,40,-5.491
2014,11,30,13,40,-4.988
2014,11,30,15,40,-4.988
2014,11,30,17,40,-6.497
2014,11,30,19,40,-5.994
2014,11,30,21,40,-7
2014,11,30,23,40,-7
2014,12,1,1,40,-7
2014,12,1,3,40,-4.485
2014,12,1,5,40,-2.977
2014,12,1,7,40,-2.475
2014,12,1,9,40,-1.972
2014,12,1,11,40,-1.972
2014,12,1,13,40,-0.967
2014,12,1,15,40,-1.47
2014,12,1,17,40,-2.475
2014,12,1,19,40,-3.983
2014,12,1,21,40,-5.491
2014,12,1,23,40,-5.994
2014,12,2,1,40,-5.994
2014,12,2,3,40,-5.491
2014,12,2,5,40,-5.994
2014,12,2,7,40,-5.994
2014,12,2,9,40,-3.983
2014,12,2,11,40,-2.977
2014,12,2,13,40,0.038
2014,12,2,15,40,0.038
2014,12,2,17,40,1.042
2014,12,2,19,40,0.038
2014,12,2,21,40,0.54
2014,12,2,23,40,1.545
2014,12,3,1,40,1.042
2014,12,3,3,40,2.047
2014,12,3,5,40,2.047
2014,12,3,7,40,0.54
2014,12,3,9,40,1.545
2014,12,3,11,40,2.549
2014,12,3,13,40,2.047
2014,12,3,15,40,2.047
2014,12,3,17,40,2.047
2014,12,3,19,40,2.047
2014,12,3,21,40,1.042
2014,12,3,23,40,1.042
2014,12,4,1,40,1.042
2014,12,4,3,40,1.042
2014,12,4,5,40,1.042
2014,12,4,7,40,1.042
2014,12,4,9,40,1.545
2014,12,4,11,40,2.047
2014,12,4,13,40,2.047
2014,12,4,15,40,1.545
2014,12,4,17,40,1.545
2014,12,4,19,40,1.545
2014,12,4,21,40,1.545
2014,12,4,23,40,1.545
2014,12,5,1,40,2.047
2014,12,5,3,40,2.047
2014,12,5,5,40,2.047
2014,12,5,7,40,2.047
2014,12,5,9,40,2.047
2014,12,5,11,40,3.051
2014,12,5,13,40,3.553
2014,12,5,15,40,3.051
2014,12,5,17,40,2.549
2014,12,5,19,40,3.553
2014,12,5,21,40,3.051
2014,12,5,23,40,2.549
2014,12,6,1,40,2.549
2014,12,6,3,40,1.545
2014,12,6,5,40,0.54
2014,12,6,7,40,0.038
2014,12,6,9,40,0.038
2014,12,6,11,40,0.038
2014,12,6,13,40,0.54
2014,12,6,15,40,2.047
2014,12,6,17,40,0.54
2014,12,6,19,40,0.54
2014,12,6,21,40,1.042
2014,12,6,23,40,0.54
2014,12,7,1,40,0.038
2014,12,7,3,40,0.54
2014,12,7,5,40,1.042
2014,12,7,7,40,0.54
2014,12,7,9,40,1.042
2014,12,7,11,40,2.549
2014,12,7,13,40,2.549
2014,12,7,15,40,2.047
2014,12,7,17,40,1.545
2014,12,7,19,40,2.047
2014,12,7,21,40,2.047
2014,12,7,23,40,2.047
2014,12,8,1,40,2.549
2014,12,8,3,40,2.549
2014,12,8,5,40,2.549
2014,12,8,7,40,2.047
2014,12,8,9,40,2.549
2014,12,8,11,40,3.051
2014,12,8,13,40,3.553
2014,12,8,15,40,3.051
2014,12,8,17,40,3.051
2014,12,8,19,40,4.055
2014,12,8,21,40,3.553
2014,12,8,23,40,4.055
2014,12,9,1,40,4.055
2014,12,9,3,40,4.055
2014,12,9,5,40,4.557
2014,12,9,7,40,4.557
2014,12,9,9,40,5.059
2014,12,9,11,40,6.565
2014,12,9,13,40,6.565
2014,12,9,15,40,5.561
2014,12,9,17,40,4.557
2014,12,9,19,40,4.055
2014,12,9,21,40,3.553
2014,12,9,23,40,4.055
2014,12,10,1,40,4.055
2014,12,10,3,40,5.561
2014,12,10,5,40,5.561
2014,12,10,7,40,5.561
2014,12,10,9,40,5.059
2014,12,10,11,40,5.059
2014,12,10,13,40,5.059
2014,12,10,15,40,5.059
2014,12,10,17,40,4.557
2014,12,10,19,40,3.553
2014,12,10,21,40,2.047
2014,12,10,23,40,2.047
2014,12,11,1,40,1.545
2014,12,11,3,40,0.038
2014,12,11,5,40,1.545
2014,12,11,7,40,2.549
2014,12,11,9,40,2.549
2014,12,11,11,40,3.051
2014,12,11,13,40,4.557
2014,12,11,15,40,4.557
2014,12,11,17,40,4.055
2014,12,11,19,40,3.051
2014,12,11,21,40,2.549
2014,12,11,23,40,2.549
2014,12,12,1,40,2.047
2014,12,12,3,40,1.042
2014,12,12,5,40,1.042
2014,12,12,7,40,1.042
2014,12,12,9,40,2.047
2014,12,12,11,40,2.047
2014,12,12,13,40,2.047
2014,12,12,15,40,1.545
2014,12,12,17,40,0.038
2014,12,12,19,40,0.038
2014,12,12,21,40,0.038
2014,12,12,23,40,0.038
2014,12,13,1,40,-0.465
2014,12,13,3,40,0.038
2014,12,13,5,40,-0.465
2014,12,13,7,40,-0.465
2014,12,13,9,40,0.038
2014,12,13,11,40,0.038
2014,12,13,13,40,0.54
2014,12,13,15,40,0.54
2014,12,13,17,40,0.038
2014,12,13,19,40,-0.967
2014,12,13,21,40,-1.47
2014,12,13,23,40,-1.47
2014,12,14,1,40,-1.47
2014,12,14,3,40,-1.47
2014,12,14,5,40,-1.47
2014,12,14,7,40,-0.967
2014,12,14,9,40,-0.465
2014,12,14,11,40,0.038
2014,12,14,13,40,1.042
2014,12,14,15,40,1.545
2014,12,14,17,40,1.042
2014,12,14,19,40,0.54
2014,12,14,21,40,-0.967
2014,12,14,23,40,-0.967
2014,12,15,1,40,-0.967
2014,12,15,3,40,-0.967
2014,12,15,5,40,-0.967
2014,12,15,7,40,-0.465
2014,12,15,9,40,0.038
2014,12,15,11,40,1.042
2014,12,15,13,40,1.042
2014,12,15,15,40,1.042
2014,12,15,17,40,1.042
2014,12,15,19,40,0.54
2014,12,15,21,40,1.042
2014,12,15,23,40,-0.967
2014,12,16,1,40,-0.967
2014,12,16,3,40,-0.465
2014,12,16,5,40,-1.47
2014,12,16,7,40,-1.47
2014,12,16,9,40,-0.967
2014,12,16,11,40,0.038
2014,12,16,13,40,0.54
2014,12,16,15,40,0.038
2014,12,16,17,40,0.038
2014,12,16,19,40,-0.465
2014,12,16,21,40,-0.465
2014,12,16,23,40,-0.465
2014,12,17,1,40,-0.465
2014,12,17,3,40,0.038
2014,12,17,5,40,0.038
2014,12,17,7,40,0.038
2014,12,17,9,40,0.038
2014,12,17,11,40,0.54
2014,12,17,13,40,1.042
2014,12,17,15,40,0.54
2014,12,17,17,40,0.54
2014,12,17,19,40,0.54
2014,12,17,21,40,0.54
2014,12,17,23,40,0.038
2014,12,18,1,40,0.038
2014,12,18,3,40,0.038
2014,12,18,5,40,0.038
2014,12,18,7,40,0.038
2014,12,18,9,40,0.54
2014,12,18,11,40,1.042
2014,12,18,13,40,0.54
2014,12,18,15,40,0.54
2014,12,18,17,40,0.54
2014,12,18,19,40,0.54
2014,12,18,21,40,1.042
2014,12,18,23,40,1.042
2014,12,19,1,40,0.54
2014,12,19,3,40,0.038
2014,12,19,5,40,0.038
2014,12,19,7,40,0.038
2014,12,19,9,40,0.038
2014,12,19,11,40,0.038
2014,12,19,13,40,0.54
2014,12,19,15,40,0.038
2014,12,19,17,40,0.038
2014,12,19,19,40,0.038
2014,12,19,21,40,0.038
2014,12,19,23,40,0.038
2014,12,20,1,40,0.038
2014,12,20,3,40,0.038
2014,12,20,5,40,0.038
2014,12,20,7,40,0.038
2014,12,20,9,40,0.038
2014,12,20,11,40,0.038
2014,12,20,13,40,0.038
2014,12,20,15,40,0.038
2014,12,20,17,40,0.038
2014,12,20,19,40,4.557
2014,12,20,21,40,5.561
2014,12,20,23,40,5.561
2014,12,21,1,40,4.557
2014,12,21,3,40,2.549
2014,12,21,5,40,2.549
2014,12,21,7,40,2.549
2014,12,21,9,40,2.047
2014,12,21,11,40,2.549
2014,12,21,13,40,2.047
2014,12,21,15,40,1.545
2014,12,21,17,40,0.54
2014,12,21,19,40,0.54
2014,12,21,21,40,1.042
2014,12,21,23,40,0.54
2014,12,22,1,40,1.042
2014,12,22,3,40,0.54
2014,12,22,5,40,-0.465
2014,12,22,7,40,-0.465
2014,12,22,9,40,0.038
2014,12,22,11,40,0.54
2014,12,22,13,40,1.042
2014,12,22,15,40,0.54
2014,12,22,17,40,-0.465
2014,12,22,19,40,-0.967
2014,12,22,21,40,-0.465
2014,12,22,23,40,-0.465
2014,12,23,1,40,-0.967
2014,12,23,3,40,-0.465
2014,12,23,5,40,0.038
2014,12,23,7,40,0.038
2014,12,23,9,40,1.042
2014,12,23,11,40,2.047
2014,12,23,13,40,2.549
2014,12,23,15,40,3.051
2014,12,23,17,40,3.553
2014,12,23,19,40,4.055
2014,12,23,21,40,2.047
2014,12,23,23,40,0.038
2014,12,24,1,40,0.038
2014,12,24,3,40,-1.47
2014,12,24,5,40,-1.47
2014,12,24,7,40,-1.47
2014,12,24,9,40,-1.47
2014,12,24,11,40,-0.967
2014,12,24,13,40,-1.47
2014,12,24,15,40,-2.475
2014,12,24,17,40,-2.475
2014,12,24,19,40,-1.972
2014,12,24,21,40,-1.972
2014,12,24,23,40,-1.972
2014,12,25,1,40,-1.972
2014,12,25,3,40,-1.972
2014,12,25,5,40,-2.475
2014,12,25,7,40,-2.475
2014,12,25,9,40,-2.475
2014,12,25,11,40,-1.47
2014,12,25,13,40,-0.967
2014,12,25,15,40,-1.47
2014,12,25,17,40,-1.972
2014,12,25,19,40,-2.475
2014,12,25,21,40,-2.475
2014,12,25,23,40,-2.977
2014,12,26,1,40,-3.48
2014,12,26,3,40,-4.485
2014,12,26,5,40,-4.988
2014,12,26,7,40,-5.491
2014,12,26,9,40,-4.988
2014,12,26,11,40,-2.977
2014,12,26,13,40,-1.47
2014,12,26,15,40,-1.47
2014,12,26,17,40,-1.47
2014,12,26,19,40,-1.47
2014,12,26,21,40,-1.47
2014,12,26,23,40,-1.47
2014,12,27,1,40,-0.967
2014,12,27,3,40,-0.967
2014,12,27,5,40,-0.465
2014,12,27,7,40,-0.465
2014,12,27,9,40,0.038
2014,12,27,11,40,0.038
2014,12,27,13,40,0.038
2014,12,27,15,40,0.038
2014,12,27,17,40,-1.972
2014,12,27,19,40,-1.47
2014,12,27,21,40,-1.47
2014,12,27,23,40,-1.47
2014,12,28,1,40,-1.47
2014,12,28,3,40,-1.47
2014,12,28,5,40,-1.972
2014,12,28,7,40,-2.475
2014,12,28,9,40,-1.972
2014,12,28,11,40,-1.972
2014,12,28,13,40,-1.972
2014,12,28,15,40,-1.972
2014,12,28,17,40,-2.475
2014,12,28,19,40,-2.475
2014,12,28,21,40,-2.977
2014,12,28,23,40,-3.48
2014,12,29,1,40,-4.485
2014,12,29,3,40,-5.491
2014,12,29,5,40,-3.983
2014,12,29,7,40,-4.485
2014,12,29,9,40,-5.491
2014,12,29,11,40,-5.994
2014,12,29,13,40,-5.994
2014,12,29,15,40,-7
2014,12,29,17,40,-8.006
2014,12,29,19,40,-8.509
2014,12,29,21,40,-9.012
2014,12,29,23,40,-9.516
2014,12,30,1,40,-10.019
2014,12,30,3,40,-10.522
2014,12,30,5,40,-11.026
2014,12,30,7,40,-11.529
2014,12,30,9,40,-11.026
2014,12,30,11,40,-9.516
2014,12,30,13,40,-7.503
2014,12,30,15,40,-8.509
2014,12,30,17,40,-9.012
2014,12,30,19,40,-9.012
2014,12,30,21,40,-9.012
2014,12,30,23,40,-9.012
2014,12,31,1,40,-7.503
2014,12,31,3,40,-7
2014,12,31,5,40,-5.491
2014,12,31,7,40,-5.994
2014,12,31,9,40,-5.994
2014,12,31,11,40,-5.491
2014,12,31,13,40,-3.48
2014,12,31,15,40,-3.48
2014,12,31,17,40,-4.485
2014,12,31,19,40,-4.988
2014,12,31,21,40,-4.988
2014,12,31,23,40,-4.988
2015,1,1,1,40,-4.988
2015,1,1,3,40,-4.485
2015,1,1,5,40,-3.983
2015,1,1,7,40,-3.48
2015,1,1,9,40,-2.977
2015,1,1,11,40,-2.475
2015,1,1,13,40,-0.465
2015,1,1,15,40,-0.465
2015,1,1,17,40,-0.967
2015,1,1,19,40,-0.967
2015,1,1,21,40,-0.967
2015,1,1,23,40,-0.967
2015,1,2,1,40,-1.47
2015,1,2,3,40,-1.47
2015,1,2,5,40,-0.967
2015,1,2,7,40,-1.47
2015,1,2,9,40,-0.465
2015,1,2,11,40,0.038
2015,1,2,13,40,-1.47
2015,1,2,15,40,-1.47
2015,1,2,17,40,-0.465
2015,1,2,19,40,-0.465
2015,1,2,21,40,-0.465
2015,1,2,23,40,-1.972
2015,1,3,1,40,-2.475
2015,1,3,3,40,-2.475
2015,1,3,5,40,-2.977
2015,1,3,7,40,-4.485
2015,1,3,9,40,-3.983
2015,1,3,11,40,-2.475
2015,1,3,13,40,-1.47
2015,1,3,15,40,-1.47
2015,1,3,17,40,-2.475
2015,1,3,19,40,-2.475
2015,1,3,21,40,-2.475
2015,1,3,23,40,-2.475
2015,1,4,1,40,-1.972
2015,1,4,3,40,-1.972
2015,1,4,5,40,-1.972
2015,1,4,7,40,-1.47
2015,1,4,9,40,-0.465
2015,1,4,11,40,0.038
2015,1,4,13,40,0.038
2015,1,4,15,40,0.038
2015,1,4,17,40,0.038
2015,1,4,19,40,0.038
2015,1,4,21,40,0.038
2015,1,4,23,40,0.038
2015,1,5,1,40,0.038
2015,1,5,3,40,0.038
2015,1,5,5,40,0.54
2015,1,5,7,40,1.042
2015,1,5,9,40,1.545
2015,1,5,11,40,3.051
2015,1,5,13,40,4.055
2015,1,5,15,40,3.553
2015,1,5,17,40,3.051
2015,1,5,19,40,1.545
2015,1,5,21,40,1.042
2015,1,5,23,40,1.042
2015,1,6,1,40,1.042
2015,1,6,3,40,1.042
2015,1,6,5,40,1.042
2015,1,6,7,40,1.042
2015,1,6,9,40,1.545
2015,1,6,11,40,2.047
2015,1,6,13,40,2.549
2015,1,6,15,40,1.545
2015,1,6,17,40,1.042
2015,1,6,19,40,1.042
2015,1,6,21,40,0.54
2015,1,6,23,40,0.54
2015,1,7,1,40,1.042
2015,1,7,3,40,1.042
2015,1,7,5,40,1.042
2015,1,7,7,40,1.042
2015,1,7,9,40,2.047
2015,1,7,11,40,2.047
2015,1,7,13,40,3.051
2015,1,7,15,40,2.047
2015,1,7,17,40,1.545
2015,1,7,19,40,1.545
2015,1,7,21,40,1.545
2015,1,7,23,40,1.545
2015,1,8,1,40,1.545
2015,1,8,3,40,1.545
2015,1,8,5,40,1.545
2015,1,8,7,40,1.545
2015,1,8,9,40,3.553
2015,1,8,11,40,4.557
2015,1,8,13,40,6.063
2015,1,8,15,40,6.063
2015,1,8,17,40,4.557
2015,1,8,19,40,7.066
2015,1,8,21,40,5.561
2015,1,8,23,40,5.059
2015,1,9,1,40,4.055
2015,1,9,3,40,4.055
2015,1,9,5,40,2.047
2015,1,9,7,40,1.042
2015,1,9,9,40,2.047
2015,1,9,11,40,2.549
2015,1,9,13,40,3.553
2015,1,9,15,40,2.549
2015,1,9,17,40,1.042
2015,1,9,19,40,1.545
2015,1,9,21,40,1.545
2015,1,9,23,40,1.545
2015,1,10,1,40,1.042
2015,1,10,3,40,1.042
2015,1,10,5,40,1.545
2015,1,10,7,40,1.545
2015,1,10,9,40,1.545
2015,1,10,11,40,1.545
2015,1,10,13,40,2.549
2015,1,10,15,40,2.549
2015,1,10,17,40,1.545
2015,1,10,19,40,1.545
2015,1,10,21,40,1.042
2015,1,10,23,40,1.042
2015,1,11,1,40,1.042
2015,1,11,3,40,1.042
2015,1,11,5,40,0.54
2015,1,11,7,40,0.54
2015,1,11,9,40,1.042
2015,1,11,11,40,1.545
2015,1,11,13,40,2.047
2015,1,11,15,40,1.545
2015,1,11,17,40,1.042
2015,1,11,19,40,0.038
2015,1,11,21,40,0.54
2015,1,11,23,40,0.54
2015,1,12,1,40,0.54
2015,1,12,3,40,0.038
2015,1,12,5,40,-0.465
2015,1,12,7,40,0.038
2015,1,12,9,40,0.54
2015,1,12,11,40,2.047
2015,1,12,13,40,2.047
2015,1,12,15,40,1.042
2015,1,12,17,40,0.038
2015,1,12,19,40,-0.465
2015,1,12,21,40,-0.465
2015,1,12,23,40,-0.967
2015,1,13,1,40,-1.47
2015,1,13,3,40,-1.47
2015,1,13,5,40,-1.47
2015,1,13,7,40,-1.972
2015,1,13,9,40,-1.47
2015,1,13,11,40,-0.465
2015,1,13,13,40,0.54
2015,1,13,15,40,0.54
2015,1,13,17,40,-0.465
2015,1,13,19,40,0.038
2015,1,13,21,40,0.038
2015,1,13,23,40,0.038
2015,1,14,1,40,0.038
2015,1,14,3,40,-0.465
2015,1,14,5,40,-0.465
2015,1,14,7,40,0.038
2015,1,14,9,40,2.047
2015,1,14,11,40,4.055
2015,1,14,13,40,3.051
2015,1,14,15,40,2.047
2015,1,14,17,40,1.042
2015,1,14,19,40,-0.465
2015,1,14,21,40,-0.465
2015,1,14,23,40,-0.967
2015,1,15,1,40,-0.967
2015,1,15,3,40,-0.967
2015,1,15,5,40,-0.465
2015,1,15,7,40,0.54
2015,1,15,9,40,1.545
2015,1,15,11,40,2.549
2015,1,15,13,40,2.549
2015,1,15,15,40,1.545
2015,1,15,17,40,1.545
2015,1,15,19,40,1.042
2015,1,15,21,40,1.042
2015,1,15,23,40,0.038
2015,1,16,1,40,1.042
2015,1,16,3,40,2.047
2015,1,16,5,40,1.042
2015,1,16,7,40,0.038
2015,1,16,9,40,0.038
2015,1,16,11,40,0.038
2015,1,16,13,40,0.038
2015,1,16,15,40,0.54
2015,1,16,17,40,-0.465
2015,1,16,19,40,-0.967
2015,1,16,21,40,-1.47
2015,1,16,23,40,-2.475
2015,1,17,1,40,-1.972
2015,1,17,3,40,-0.967
2015,1,17,5,40,-0.465
2015,1,17,7,40,0.54
2015,1,17,9,40,0.54
2015,1,17,11,40,1.042
2015,1,17,13,40,1.545
2015,1,17,15,40,2.047
2015,1,17,17,40,2.549
2015,1,17,19,40,4.557
2015,1,17,21,40,4.055
2015,1,17,23,40,6.063
2015,1,18,1,40,5.059
2015,1,18,3,40,2.047
2015,1,18,5,40,1.545
2015,1,18,7,40,1.042
2015,1,18,9,40,1.042
2015,1,18,11,40,1.545
2015,1,18,13,40,1.042
2015,1,18,15,40,0.54
2015,1,18,17,40,0.038
2015,1,18,19,40,0.038
2015,1,18,21,40,0.038
2015,1,18,23,40,0.038
2015,1,19,1,40,0.038
2015,1,19,3,40,0.038
2015,1,19,5,40,0.038
2015,1,19,7,40,0.038
2015,1,19,9,40,0.038
2015,1,19,11,40,0.038
2015,1,19,13,40,0.038
2015,1,19,15,40,-0.465
2015,1,19,17,40,-0.465
2015,1,19,19,40,-0.967
2015,1,19,21,40,-0.967
2015,1,19,23,40,-1.972
2015,1,20,1,40,-2.475
2015,1,20,3,40,-1.972
2015,1,20,5,40,-2.977
2015,1,20,7,40,-2.977
2015,1,20,9,40,-1.972
2015,1,20,11,40,-1.972
2015,1,20,13,40,-0.465
2015,1,20,15,40,-0.465
2015,1,20,17,40,-0.967
2015,1,20,19,40,-0.967
2015,1,20,21,40,-1.47
2015,1,20,23,40,-1.972
2015,1,21,1,40,-2.977
2015,1,21,3,40,-2.977
2015,1,21,5,40,-2.977
2015,1,21,7,40,-2.977
2015,1,21,9,40,-1.47
2015,1,21,11,40,0.038
2015,1,21,13,40,0.038
2015,1,21,15,40,0.038
2015,1,21,17,40,0.038
2015,1,21,19,40,0.038
2015,1,21,21,40,0.038
2015,1,21,23,40,0.038
2015,1,22,1,40,0.038
2015,1,22,3,40,0.038
2015,1,22,5,40,0.038
2015,1,22,7,40,0.038
2015,1,22,9,40,0.54
2015,1,22,11,40,1.042
2015,1,22,13,40,1.545
2015,1,22,15,40,1.042
2015,1,22,17,40,1.042
2015,1,22,19,40,0.54
2015,1,22,21,40,1.042
2015,1,22,23,40,1.042
2015,1,23,1,40,1.545
2015,1,23,3,40,1.545
2015,1,23,5,40,2.047
2015,1,23,7,40,2.047
2015,1,23,9,40,2.047
2015,1,23,11,40,3.051
2015,1,23,13,40,3.553
2015,1,23,15,40,3.553
2015,1,23,17,40,7.066
2015,1,23,19,40,6.565
2015,1,23,21,40,6.063
2015,1,23,23,40,5.561
2015,1,24,1,40,7.066
2015,1,24,3,40,6.063
2015,1,24,5,40,6.565
2015,1,24,7,40,5.561
2015,1,24,9,40,5.059
2015,1,24,11,40,5.561
2015,1,24,13,40,7.066
2015,1,24,15,40,6.063
2015,1,24,17,40,5.059
2015,1,24,19,40,4.055
2015,1,24,21,40,3.553
2015,1,24,23,40,3.553
2015,1,25,1,40,3.051
2015,1,25,3,40,2.549
2015,1,25,5,40,2.549
2015,1,25,7,40,2.047
2015,1,25,9,40,2.047
2015,1,25,11,40,3.553
2015,1,25,13,40,5.059
2015,1,25,15,40,4.557
2015,1,25,17,40,3.051
2015,1,25,19,40,2.549
2015,1,25,21,40,2.549
2015,1,25,23,40,3.051
2015,1,26,1,40,3.553
2015,1,26,3,40,4.055
2015,1,26,5,40,3.553
2015,1,26,7,40,3.553
2015,1,26,9,40,3.553
2015,1,26,11,40,5.561
2015,1,26,13,40,8.571
2015,1,26,15,40,7.066
2015,1,26,17,40,5.059
2015,1,26,19,40,3.553
2015,1,26,21,40,3.553
2015,1,26,23,40,3.553
2015,1,27,1,40,3.051
2015,1,27,3,40,2.549
2015,1,27,5,40,2.047
2015,1,27,7,40,1.545
2015,1,27,9,40,2.047
2015,1,27,11,40,5.561
2015,1,27,13,40,6.063
2015,1,27,15,40,5.561
2015,1,27,17,40,4.557
2015,1,27,19,40,3.553
2015,1,27,21,40,3.553
2015,1,27,23,40,2.549
2015,1,28,1,40,2.047
2015,1,28,3,40,1.545
2015,1,28,5,40,1.042
2015,1,28,7,40,-1.47
2015,1,28,9,40,-1.47
2015,1,28,11,40,0.54
2015,1,28,13,40,3.051
2015,1,28,15,40,3.553
2015,1,28,17,40,1.545
2015,1,28,19,40,1.042
2015,1,28,21,40,1.042
2015,1,28,23,40,1.545
2015,1,29,1,40,1.545
2015,1,29,3,40,1.545
2015,1,29,5,40,1.042
2015,1,29,7,40,1.545
2015,1,29,9,40,1.545
2015,1,29,11,40,3.553
2015,1,29,13,40,6.063
2015,1,29,15,40,4.557
2015,1,29,17,40,3.051
2015,1,29,19,40,2.047
2015,1,29,21,40,1.545
2015,1,29,23,40,1.545
2015,1,30,1,40,1.042
2015,1,30,3,40,1.042
2015,1,30,5,40,0.54
2015,1,30,7,40,0.54
2015,1,30,9,40,0.54
2015,1,30,11,40,3.051
2015,1,30,13,40,5.561
2015,1,30,15,40,5.059
2015,1,30,17,40,3.051
2015,1,30,19,40,1.545
2015,1,30,21,40,0.54
2015,1,30,23,40,0.54
2015,1,31,1,40,0.038
2015,1,31,3,40,-0.465
2015,1,31,5,40,-0.465
2015,1,31,7,40,0.54
2015,1,31,9,40,1.042
2015,1,31,11,40,4.557
2015,1,31,13,40,5.561
2015,1,31,15,40,5.561
2015,1,31,17,40,4.055
2015,1,31,19,40,3.051
2015,1,31,21,40,4.055
2015,1,31,23,40,4.557
2015,2,1,1,40,4.055
2015,2,1,3,40,2.549
2015,2,1,5,40,2.549
2015,2,1,7,40,2.047
2015,2,1,9,40,2.549
2015,2,1,11,40,2.047
2015,2,1,13,40,2.549
2015,2,1,15,40,3.553
2015,2,1,17,40,2.549
2015,2,1,19,40,1.545
2015,2,1,21,40,1.042
2015,2,1,23,40,1.042
2015,2,2,1,40,-0.465
2015,2,2,3,40,-0.465
2015,2,2,5,40,-0.465
2015,2,2,7,40,0.038
2015,2,2,9,40,0.54
2015,2,2,11,40,4.055
2015,2,2,13,40,4.055
2015,2,2,15,40,3.051
2015,2,2,17,40,2.047
2015,2,2,19,40,1.042
2015,2,2,21,40,0.54
2015,2,2,23,40,0.54
